0," &quot; Vandals paint swastikas on home of author of gay, lesbian church story : Naples Daily News&quot; ( http://bit.ly/11zyzl )"
0, &quot;An unknown error occured (-4)&quot;. uh oh. iPhone OS 3 fail so far 
0, &quot;experts (homers) predict Eagles to go 12-4 and Giants to go 9-7/ BS! http://www.dailysportspages.com/forums/showthread.php?t=49343
0, &quot;I want you so bad it's driving me  mad&quot;
0, &quot;Try to turn on my tv to get you out of my head. I've got this feeling inside that I just won't admit...&quot; (that is literally how I feel)
0," &quot;well, the truth is I miss you so&quot;- Coldplay"
0, (tears) :'-( Today is the last day with my kids...They go on summer break at their Dads tomorrow. *sighs* http://plurk.com/p/x8j86
0, (unsure) (annoyed) http://plurk.com/p/1230lz
0, (via @designrelated) are designed gallery exhibition postcards/mailers going extinct? via NYT http://ow.ly/fHJc
0, *BeautifulyLost
0,- *cries* I'm going to miss Harry Potter when it comes out.  I'm leaving to Vietnam on July 11th.  I'm going to cry!!
0," . . . . going back to bed, because I'm lookin' around and don't see a reason to be awake atm. Be up in a little."
0, .. i wantt hiim soo badd !!
0," .. watching tv , bed, shopping w. mom, out w. trent hopefully, i need my best friend"
0, ... had weird encounters with so many homeless/creeps on the walk home tonight all by myself   awesome... really...
0, ... Rained out truck race
0, ... Why am I feeling worse??? F!!!
0, .... Feeling pain and happiness at the same time. How confusing!
0, ....in a shirt and panties. celulite
0, ..had to turn back to North due to body on line. So missing Design Council Design 4 Tech Transfer event   http://bit.ly/pXrzV...
0, ..y everything is so hard? :/
0, .bueno good bye. good night
0," : Let's have fun,. When I give ya what I give ya."
0, :[ I don't want to move!!!
0, @ the train crash in DC .....
0, @alvinkschneider what happened to angels and demons and lions and tigers and bears!?
0, @AmericanWomannn Well that sure minimizes the impact...LOL
0,"- @Darcy_Lussier @lkrammes I went to work once last year with no pants. Ironically, that was my last day of work at that job. FML "
0, @dreamingspires. there r many gr8 science cartoons http://bit.ly/6EW4Q http://bit.ly/gXH3q http://bit.ly/18sjXI http://bit.ly/KEAy2
0,- @Em91 Edinburgh fringe is only 10 weeks away?! I need monies  Btw I'm Elliott from @angryfeet - blame @howlieT for the Twitter intrusion
0," @emilymariie why didnt you come to school?? have you done the short stack thing by yourself, or do you still need me?"
0,"- @EvertB which one? http://bit.ly/10o8LW, http://bit.ly/Nh82S or http://bit.ly/wr8Vz - latter for the US Store only  #iphone #comics"
0, @georgediaz #Magic ..thinking less than 50 % chance Hedo stays in Orlando. He's gonna go for the $$. They all do. Can't blame him though.
0, @Glamicole ..now who wud make this beautiful plc cry?
0, @HaterMagazine: @damienrandle it is now the outer fat kid.
0," @hellopnsdear se MORREA a mi Joseph, no no se vale."
0, @jonasbrothers Why is your YouTube account suspended? lol Single Ladies dance? I NEED TO WATCH IT AGAIN!
0,- @JuicyJones I know.. SOLD OUT though. 
0, @katiedontcry should get on aim and talk to me. i miss her.
0, @kvetchingeditor's kashrut convo makes me want to keep more kosher but my roomies catholic &amp; he has a pork loin in the fridge #kosherFAIL
0, @Leloz isn't home neither is @sozi1 ... @althani96 U BETTER HAVE IT!!!
0,"- @littlecharva - I'm immune to dentists' drills etc now, it just doesn't bother me at all. Having gum lift surgery next week tho *eek* "
0, @lolife4life where r u tonite im still awake!
0, @lorinimus hates Bebot App
0, @Oneshine What are u referring to?
0, @plmusic22
0,                                     I miss her so much already...
0,               just practising.....how I feel       
0,            Miss my love Jamie
0,          FUCK YOU!
0,        my head feels like a bowling ball
0,        my heart hurts badly...
0,       FS keeps crashing when I try to load Bungie plane.
0,      My current headset is on its deathbed now!  My dad gave it to me just 3 weeks back!    
0,     ....    My mood is currently BLAH . Sitting in a parking lot
0,    ...that is all.
0,    everyone went home. and not everyone was even here! ~CMF &lt;3
0,    fed up....
0,"    fuck, fuck, fuuuuck!"
0,"    Not feeling it today     And to make matters worst its super nasty and rainy outside, YUCK!"
0,   @Beansummer
0,"   Awwwwwh  i wanted Aiden Davis 2 WIN, i &lt;3 him so bummed he didnt "
0,   bed time now....
0,"   Friends like these ... no thanks, I'm not fake! ^ ^"
0,   i think my bf is cheating on me!!!!     
0,   i want an octo drive
0,"   I want to display my pretty voltron!  Upside, I get two pretty voltrons!"
0,   i want to find a way to put my photos on phone here i have Bluetooth in both phone and computer but it doesn't work
0,   IN an effort to bring you the best content we just added at lease 30 hours to the release of The digital Rapture.  soon... hang tight
0,  --- is our response to what happened today. and that is all.
0,"   J, you are right... it hurts."
0,"   kinda but not really, but kinda "
0,"   let's have a moment of silence for our childhood homes... sadly, it can't be replaced and we can never go back"
0,"   No man is worth your tears, and the one that is won't make you cry!"
0,   rain rain go away!
0,   storms are scary!
0,   Tell those girls your clocking out lol
0,   the batt to my internet connection died.  Guess its back to the mobile!
0,   www.apple.com/iphone now has it for the 18th   
0,  #squarespace #trackle  no apple iphone card for us  maybe tomorrow! I guess it helps if you tweet it huh?  We forgot 
0,  (unsure)  (hassle)  (:  (music) http://plurk.com/p/yq08l
0,                                           exhausted
0,          i want some ben&amp;jerrys cake batter please ugh
0,"        wish ella was on or somebody,,,,"
0,      i think i'm going to go 3 a long drive then when i get to the pacific ocean open my car door and throw my pc in the ocean
0,      what the hell BBC?
0,     #canucks
0,     I dont like this weekend.. Huhuhu ( (
0,     I'll get on it right away!
0,    ...lonely night
0,    blue does not work      
0,    geez I'm feeling their pain
0,    i miss my summertime daley.
0,"    on the computer ... . . . . . . *ill*    lol,       no fuckin goin to portugal        "
0,    UGHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
0,   #Battleground
0,   Awwwwwh  i wanted Aiden Davis 2 WIN  i &lt;3 him so bummed he didnt 
0,   Curtain drops at the Crown Uptown after 32 ye http://www.kansas.com/news/featured/story/860875.html
0,   eh  must leave New Mexico and soon!
0,   fail maths  i knew it i was just too slow 
0,"   From Gongwer OH Report, sounds like leadership still considering library cuts, not considering tax increases. #saveohiolibraries"
0,   fuck sake. Why can things never work out for me?
0,"-   going in town todaÑ‡ with mÑ‡ cousinnn, [Ñ‡]     netball match was cancelledd "
0,   hoping to see my baby girl
0,   i don't even know.
0,   I just lost a member of my family 
0,   I'm SICK of bedtime battles   
0,   i'm so cold this morning......       i have chills all over.....   
0,   Just... 
0,   No no no. Tonight goes on the books as the worst SYTYCD results show.
0,   no shopping   
0,"  - Poor lil mousey, just out enjoying the sunny day. I don't think I'd feel so bad if it was a big gnarly rat though. Dbl standard? Yep."
0,  -- that's an EPIC sad face.
0,   This magazine story just broke my heart at the dentist's office today:  http://tinyurl.com/ngbq2c
0,   wanna go meet wifey but can't....  this sux   :'(
0,   Wondering why I feel like I do...I'll feel better though...Its all good! I'll be happy inspite of...Tweet ya lata 
0,  #IranElection - no one realizes how deep this goes.
0,  &gt;. Bodies from Air France crash have been found  http://twurl.nl/dvu8be (via @Paisano )
0,"  &lt; that is the story of my life, a whole bunch of frownies!"
0,               I HAVE NOOOOOOOOOO FRIENDS ON TWITTER IT MAKES ME SAD WILL SOMEONE FOLLOW ME      
0,             i just want to hear from you. i guess that's asking too much..
0,       i really2 don't like this condition. sucksssssss
0,"       Orlando Lost  The Series. Oh Well, Maybe Phoenix, Or Boston, Or Cleveland (The Teams I Like) Will Make It Next Year!"
0,      rinitis sucks!!!!!
0,     &gt;( &gt;(  i'm mad and sad right now. Played so terrible today in both soccer and basketball.
0,     &lt;- but mustache man is not that desperate
0,     &lt;--------- my face because i'm missing zoro tonight.
0,     @riceuniversiity I know huh @Kouture85 Im bout to cry@Ahmier thanks Marco! *muah*
0,     angry
0,     sry matt 2 hear that (
0,     what the fucccckkkkkkkkkk
0,    Bye World!!!!!!
0,    i couldnt even have one fairytale night
0,    I'll be working when Pottercast/Lupins/Willows come near me.  FAIL.
0,"    My cell phone screen is dead.  Sooooooooooo, no texts and I don't know who's calling.  Fuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuck"
0,"    NO MORE SICKNESS. strike i say STRIKE! ohhhh well, 'nother day off school i guess"
0,    Nobody likes Year One in the reviews I've read. I'm disappointed. But maybe now I'll like it more since I'm not expecting much..
0,   (must i say more?)
0,   *old me's dead and gone*
0,   ... have to go now ??? 13 more minutes   ... please please please
0,   awwwww i really hate this.
0,   bad day.
0,   bad day.....damn you @311. What kind of ticket sale was that.....
0,   Boston Globe could be shut down in 60 days http://sbne.ws/r/vWc
0,   bye guys!!!! i'ma miss ya'll sooo sooo much! but don't worry i'll be back on monday!!! have an awesome weekend!!! peace!!!!
0,   can i have some followers :' ( ... i'm so sad...    NOW THAT I'M LOSING HOPE -pressure
0,   Couldn't bless'd da mic w/ my bra's in music 2day @ERiceOnTheBeat @moneybagzfam1st @circustk
0,   CRY CRY CRY   
0,   F**kn day...
0,   Goodnight   
0,   grandma is very sick. not doing well. going to the emergency room.
0,   I am going to shed tears if the Cavs have to go home tonight. Like seriously
0,   i am soooo sad...at this point of night i'd be cuddling with jonathan like i did for 4 years
0,   I hate you forever.
0,   i missed it
0,   i still Feel like a Douchebag
0, @sommacolada never answering my im's
0, @squarespace it's now fathers day and you haven't picked me...yet. I kind of want to incessantly bother you...#squarespace
0, @TheIanCrawford is no longer in the Cab. To say I'm heartbroken is an understatement... good luck with everything! you're amazing ian.
0, @va_songstress broke my twitter..
0, @warbo is off clubbing... must come over to sheffield sometime &amp; party but really probably shouldn't atm. a tech conference is a conf etc
0, @xxkirahxx is fulfilling my life's ambition 2 go 2 a Jonas Brothers concert + I went 2 HMV and the new album is already sold out! Why me?
0, @zochula just yelled at me for picking apple store over food.
0, 1 of me cats kittens died only 3 days old too..RIP ming.
0, 1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren't transfered yet. #sadpanda #fb
0, 3 hrs on da phone...lol dude is hilarious
0, 5 gb of video to upload to utube :O dam sony vegas making it so big 
0, 50% of the new footwear labeling norm is definitions that are never referred to in the document. Who wrote this up?
0, a big angry spider was crawling in my blankeys  i flicked it to the floor and cant sleep now
0,- a couple years of sickness all piled up to this one day 
0," a fly just landed in my green chile stew. i've never been big on killing bugs, but this asshole asked for it. There goes my appetite"
0, A_ just got the same handshake in her meeting. Vibe here sucks
0,  (Jonah:whats a tweet!?) SHARON!!!!!!!!!!!!
0,  alice is beating be at my scooby doo board game!
0,  anyone have any advice on how to cope with a break up?
0,"  arrrrrrrgggggggghhhhhhhh!!!!!!!!!!  that's it, all lines of communications are temporarily suspended! "
0,  but i understand.
0,  cars being inspected today gonna cost me over 600 dollars 
0,  e is OUT!
0,  everythings wrong.
0,  Exercise 2 build muscle mass is only thing that speeds metabolism: http://tinyurl.com/bvagbj
0,  friends dying is just horrible.
0,  He was the best there.
0,  Hungover........ and craving chocolate! OMG how funny was the pub last night!! LOL
0,  I dont want my sister to leave me for the whole summer!
0,  i hope everyone is at church so i can just go to my concert in peace on wed.  dont have to worry about rushing back to church to visit
0, - i just spilt the last of my jordans cereal on the floor iâ€™m distraught http://tumblr.com/xxw2329lh
0,  I miss my family and friends.
0,  I see I missed the nectar sucking dirty talk ;)
0,  I want a freaking puppy now! A cute little black yorkshire terrier.
0, - I want irissa back http://tumblr.com/xpn1wrj48
0,  I'm glad diversity got through...but what about stavros!  
0,  I'm out of Nutella  
0,  is it rlly tht serious? I'm abt to go thru my fonebook...
0,  it is on environmental studies and driving me mental
0,  I've always seen bits &amp; pieces of Shottas. now I've seen the whole movie...it ends sooooo sad   I'm gonna cry.  
0,  Just found a bone in my chicken nugget    Not cool
0," - Like I said, my back still fucking hurts and Iâ€™m going to complain about it like no oneâ€™s business.... http://tumblr.com/x6n25amd5"
0,  my aunties dog is getting put down  hes my dogs brother aswell 
0," - my head feels like its going to explode - mmm, what a horrendous image... the mess!"
0,  my head is killing meee
0," - My name is Amy. Iï¿½m only three My eyes are swollen I cannot see, I must be stupid, I must be bad What... http://tumblr.com/xfj1uain0"
0," - my picture with Kris Karmada is gone forever, its not in my comments, on my mysapce or on my... http://tumblr.com/xzg1wy4jj"
0, Â«Confirmed: Missing Air France Flight 447 has Crashed in the AtlanticÂ»: http://bit.ly/BxdVL
0, about 1/4 of my myspace comments are gone. cause someone hacked onto wills account. and kept abusing others so he had to delete it.
0, about school....... it will all be over soon can't wait to celebrate            STRES till then
0, abt missing Air France plane. Follow here for best air news source:  http://tinyurl.com/m2p6yk
0, AFI are not at reading til sunday this sucks !!!!!!!!!
0," after a crap night was looking forward to being cheered up, but no. Never mind."
0, ah the postman didn't have my package. What am I goon to do for the rest of the day.....
0," Airport Express doesn't rock enough to allow wireless scanning with the Canon pixma MX310, but otherwise it's wireless goodness."
0," Alistair's friends are all in the kitchen and I'm in my pjs...I JUST WANT A CUP OF TEA, DAMMIT!"
0, all day.. no play.
0, all dressed up and no bicyclist for Monday nite ride n Henderson KY http://bit.ly/10H4ne
0, all I want is my ma in my arms  that's all I want is you in my arms
0, all my friends are gone haley n katie @ camp Paris @ moms Landin n Ayonna @ aunts n moms im so bored
0, all nighter. yeeeeeeeeeeeessshhhh what a nightmare up coming 2 weeks. cannot wait to graduate!
0," All those Non-Robsten posts are making me sad. I mean, I knew that, but to see it from others in words. So sad."
0, allison didnt win. She should have.
0, almost time to leave.
0, already getting sleepy...I really want to get my psych quizzes done tonight...
0," am i losing my mind cause i wanna see my.TC on TV right now, this min? FU2 i want 2see CandyGirls!! not Daisy -dammit!! @iluvTerricka"
0, am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? Typical. Ugh
0, And how can you mend a broken heart?   â™« http://blip.fm/~8k7kl
0, and I think that's why I felt really sick and depressed in school today cuz of all the stress.. I'm glad I got that off my chest :/
0, and i was just starting to get confident in myself! you have torn me down!
0, another 45 mins....
0, another early day
0, another father's day weekend I don't get to spend with my dad..
0, anticipating a tough day ahead
0, anyone know if Ghostbusters is region free on 360?? and where to get a US copy in Britain if it is
0, - ?oVe&lt;33
0,  6:30...what's wrong wit it?
0, - alergic... nose itchy and eyes burning... Hope It's getting better soon....
0,  and they KEEP on coming!   xox
0,  Another expensive weekend trip to the vet.
0,"  are there any parties tonight!? im hella bored at home, and its seems like everyone is busy!! LAMMMMEEE"
0,  but chilli prawns will make the pain better...
0,  daughter's beloved diabetic dwarf hamster died in her hands this morning...all creatures are worthy of love. â™¥
0,  DD has pinkeye...not fun.
0, -- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner)
0,  feeling hopeless and useless.
0,  forgot my lunch at home
0,  General Motors sold hummer :S :S
0,  goodnight..
0,  gooood night!!   must prepare for tomorrows meeting now
0, - Great! Im bored at the moment and just have no idea on what to do!  Missing Boyfie too! Damn iâ€™m... http://tumblr.com/xzp224xgj
0,  http://bit.ly/18xobk Five Guys Locations Closed After Visit from &lt;em&gt;Inside Edition&lt;/em&gt;'s 'Rat Patrol' @dcist
0,  I am actually crying now because of sore throat.
0," - I feel irresponsible and sort of horrible. Marshmallows, unless otherwise stated, have gelatin. fuck... http://tumblr.com/xl21pafgm"
0,  i miss my brother.. i worry about him.
0,"  i need to think of something else, first. "
0,  i wanted julian to win!
0,  jus got some bad news
0,  just mean
0, - Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp
0,"  ''Love, save the empty''"
0,  my camera broke !
0,  my parents left
0,"  Nadal is out @ French Open ... now, to my back-up -- Go ANDY RODDICK!"
0,"  no ass beatings, checked out Playhouse in Baltimore this weekend as well.  Feeling quite rested and a bit out of sorts."
0,  nothing....
0,  ok we'll talk about your boyfriends and stuff tomorrow ;) lmao and we'll talk for real soon too!! wooo hehe ilysfm doodle xxxx
0, - server problems - motivating me to change hosting providers though... #fb
0,  shakes head
0,"  Shock loss to Sparks...bummer, @tmmcwilliams had a great game but shock too many injuries to start the season...rematch Monday!"
0,  some asshole got a hold of my email and signed me up for all this spam mail.  ughhhh...it's non stop.  anyone have a spam blocker?
0,  someone just said ast least your pretty  . thanks but but being pretty gets you nowhere you have to much integrity .
0,  myspace peOplE  can get really angry if I don't answer them right away... JA!
0,  never get any photo comments on m space and more
0,  no tickets in germany for the miley cyrus tour.. 
0,"  photo shoot rained out...  oh well, back to post!"
0,  RIP Charles J ...the world is with one less fine fellow
0,  RSL was at the Paley talk?! Now I'm even more depressed I couldn't get a ticket. Oh wells. 
0,  so bored
0,  so much for a good weekend
0,  The hotel doesn't know where it is either... that was my favorite! How poopie is that.
0, - thelovelybones: I plan on owning this â€¦donâ€™t judge me. http://tumblr.com/xr0238tmq
0,"  This year, 5 million children from hunger-related causes.  http://is.gd/17Eo4"
0, - ticketsandpassports: Â lmao your not a nerd. i think its cool when guys like anime. http://tumblr.com/xqn1x1tue
0,  To all the mothers whose day may not be so happy. God loves you. TLC - Waterfalls ? http://blip.fm/~5zi9g
0,  Today is not a good day. But I guess laying around the house in your undies isn't so bad.
0,"  went to maggie's bday party, came home without my phone... I feel lost, and reaallly confused (but thats just the booze talking)"
0,  when will RB2 get an australian release date???
0," !my grandma just told me she thinks I'm stupid. Well, hey thanks, G."
0, #betseyjohnson why are you doing this to me? This necklace is $150 rather than the usual $50-60 I want it  http://twitpic.com/6ioi8
0, #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH
0, #p1wimax no signal detected here at the gardens
0, #trackle
0, &quot;Beach Ball Fail&quot; - http://cheezburger.com/tw/?v7-20659 #lol #fail
0, &quot;It's raining again&quot; (c) Supertramp
0, &quot;you have to do it all alone&quot;
0," Apparently the 'new' 3.0 is the same build as the GM, meaning I'll likely have the same [minute] issues I was having with the GM. #mlia"
0," Archie's annoying me this morning, says I hogged the bed all night and won't get up for his shower, him and his little black kettle self"
0, are you ok @zheyamada ?
0," Argh, the speakers on my Macbook are screwing up, and slowly dying."
0, at Chris Brown . . . I honestly dont feel bad for Rihanna ; anyways . . . Out nd such . . .
0, at last night 
0, at work ! Fuck !
0, at work and got loads to do b4 I leave today. Toodles lufflies xxx
0, attempting to get other people on twitter(other than cate)  to talk to me but it is failing
0, Aw. Toy Story 3 is coming out NEXT year.
0, awesome  http://twitpic.com/6ikhd
0, AWW I GOTA DO HOMEWORK
0, aww someone borrowed it without telling me.
0, Awww derek is at work back to making kandie with the little ones  :o
0, B- in genetics so that's a 2.75 towards my GPA. What really sucks is that I got a 79.75% in the class and an 80% is a B.
0, baby died last night. @$%%$# day.
0, baby girl's so upset.....i'm not where i need to be with my sewing... and it's almost 10pm and i'm finally eating a little dinner..sigh..
0,"- back from cali , missing itttttt "
0,- back pain 
0, bad day 2day. Broken glasses  rainy weather  uof
0, bad night for the pens
0, bad timing- a new mommy just called for newborn pictures and I can't fit the baby into my schedule no matter how hard I try
0,' bank account is negative $118... 
0, bcd's closed! i guess nodaji it is.
0,"- bed ; I gotta get up early  , only 5 more days of this bullshit  . SUMMER!!! &lt;3"
0, bed time......................................................
0, bedss gayyyy ... oh well Goodnight people  @technotetris and @ShaunAcland ;D
0, being afraid of food is an eating disorder right?
0, being told im beautiful doesnt make my tummy better
0, besides that great graduation day. I finaly made it I'm a highschool graduate ! Moms word .. Chapter close .. Keep pushing foward.
0,"  still no phone. bukas pa raw in the afternoon...  oh well, i survived 7 days, what's one more... day...  another day, another destiny"
0,  The iPhone will be out of commission for a while.
0,  Things are not good in my head. I may not be around a lot this weekend.
0,  try and enjoy ur family &amp; I am here if I need anything-anything!!!. Love you Sis-be brave &amp; I know u r strong ur in my prayers
0,  twitter wont let me send replies today - boo hoo
0,  ughhh..
0,  UVA baseball...   Come on boys you can do it
0,  water works are gonna start
0," - Well i wrote a missive post about last night and all the things that happened, it got deleted tho by... http://tumblr.com/x9c238auy"
0,"  well, I guess I knew it was going to break sometime..."
0,  why is it raining?
0,  why me?
0, #squaresp #squarespac #squarespace #trackle giveaways giveway iphonegiveway squarespace squarespce trackle
0,- &quot;......you were asleep while i gathered my things in the dark. the burns on my fingers were all that was left of the spark...&quot; - 
0, &quot;BBC NEWS | UK maps climate change forecasts&quot; - The picture it paints is an alarming one ( http://bit.ly/69AYs )
0, &quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(
0," &quot;Meteorologists Predict Chilly, Rainy Midsummer | News in Finland| yle.fi&quot; + thunder  ( http://bit.ly/15TpJC )"
0, (angry) mixed motions! but soo frustrated x( http://plurk.com/p/13s5mg
0, (mood i am in)
0, *hugs @ignorantsheep*
0, *sends you e-hugs*
0, *tear*
0," *cries* I'm so depressed, thanks to you my angel! &quot;I'm gonna find someone someday who might actually treat me well&quot;!!"
0,"--- *On my way to the doctors with my Duo, my ass hasn't even had breakfast yet  lol"
0, *sob* must be in bed!!
0, *wishes she was at summer jam*
0," , school! GrRr im not in the mood to take my make up back off then put it on again when the teachers leave!"
0, . Sunday is over.
0, .. why the jonas are bad with us !! come to paraguay
0, ... UghH... Anybody wanna come to my house and cook? My mom is leavin for work and aint cook me shit !... Can't trust dem hoes!!!
0, ....  i don't know what to do..
0, .... i think i lost my spanish book!! :-X
0, .... Life can be so complicated. I know God has a plan .... I just have to trust in him.
0," ......... Oh well, at least Suzumiya Haruhi no Yuuutsu is on air."
0, .........not really a good night guys ! buu huu
0, ...I did not get cast in but I will keep looking for some dance opportunities.  I need some exercise.
0, ...the ground around me is wet... i looked up to see if any drops fall on my face...it was drizzle all around but I am missing my drops
0, ..i forgot to bring my new sharpie pens to school today..booo!
0, ..omg...my celly is off...this hasn't happened to me in years...WTF!!! gota get my bill paid
0, :'( this is so horrible
0, :'( where ius that one person that can make me smile 
0, :S this tweetdeck is killing me hate it 
0, @ last.fm not working.
0,"- @alexjreid - saw that earlier, can't even comprehend what that couple were feeling. Really tragic "
